id,name,lon,lat
SN26862,DRAMMEN TINGHUS,10.2118,59.744
SN220600,STORLIEN-STORVALLEN,12.1333333333333,63.2833333333333
SN82290,BODØ VI,14.3816,67.2723
SN24350,FV2830 NAKKERUD,10.049,60.0518
SN226530,HATTSJÖBÄCKEN D,18.9539,63.5918
SN50503,SÆDALEN,5.3967,60.35
SN18500,BJØRNHOLT,10.6878,60.0513
SN76790,SANDNESSJØEN - STAMNESØRA,12.6022,66.0197
SN91890,E6 KVÆNANGSFJELLET,21.6073,69.8978
SN88660,BOTNHAMN,17.9175,69.5212
SN18195,OSLO - HØYENHALL,10.8212,59.9033
SN77230,MOSJØEN LUFTHAVN,13.218,65.7842
SN241800,KARLSTAD FLYGPLATS,13.3375,59.4447222222222
SN63880,E6 DRIVSTUA,9.6227,62.4272
SN89010,KISTEFJELL,18.1288,69.2897
SN62480,ONA II,6.5378,62.8585
SN1509000,IASI,27.6272222222222,47.1633333333333
SN74350,NAMSSKOGAN,12.846,64.7422
SN69550,ØSTÅS I HEGRA,11.3536,63.4871
SN1013100,CUXHAVEN,8.70583333333333,53.8713888888889
SN262920,OSBY,13.9376,56.3742
SN88023,FV848 FORNES,17.479,68.8698
SN22690,E16 BEGNADALEN,9.8953,60.632
SN1645300,GELA,14.225,37.0763888888889
SN283600,SODANKYLA ARCTIC RESEARCH CENTRE,26.6288888888889,67.3666666666667
SN48170,E39 MEHAMMAR,5.488,59.9127
SN96250,FV888 STORE REINOKSEVATN,27.497,70.7278
SN19810,RØYKEN - SKOGSBORG,10.5198,59.6919
SN826100,CACERES (8261-0),-6.33888888888889,39.4713888888889
SN1659700,LUQA,14.4833333333333,35.85
SN67890,FV30 RUGLDALEN,11.3245,62.7403
SN298000,LEMLAND NYHAMN,19.9538888888889,59.9591666666667
SN96600,GAMVIK - SKJÅNES,28.0995,70.8
SN25830,FINSEVATN,7.527,60.5938
SN47192,SKUDENES INDUSTRI,5.2602,59.1467
SN33555,E134 VINJE,7.8332,59.6203
SN79700,STORFORSHEI,14.53,66.3962
SN25115,HEMSEDAL SKISENTER,8.4968,60.8397
SN68270,LØKSMYR,10.4369,63.2315
SN4785,GARDERMOEN PLU,11.0782,60.2105
SN63820,DRIVDALEN,9.5827,62.4473
SN92350,NORDSTRAUM I KVÆNANGEN,21.8958,69.8362
SN253610,BORÅS,12.9493,57.7611
SN18180,OSLO - TRASOP,10.847,59.907
SN2603800,TALLINN-HARKU,24.6027777777778,59.3980555555556
SN218180,TALLJÄRV D,22.309,66.2512
SN39201,KRISTIANSAND - BRÅVANN,7.9383,58.1095
SN31853,E134 GVAMMEN,8.7152,59.5993
SN27403,NØTTERØY - KNARRBERG,10.45442,59.2084
SN11900,BIRI,10.5954,60.9518
SN54740,FV53 NADDVIK,7.6218,61.1883
SN211900,KVIKKJOKK ARRENJARKA,18.0197222222222,66.8872222222222
SN39210,DUEKNIPEN,7.9733,58.1427
SN248110,BROVALLEN,16.3062,60.0991
SN62160,ISTAD KRAFTSTASJON,7.7002,62.805
SN81315,FV17 SALTSTRAUMBRUA,14.6125,67.2313
SN41175,LAUDAL - KLEIVEN,7.4388,58.2772
SN82840,STYRKESNES - HESTVIKA,15.4953,67.5258
SN206490,PARAKKA,21.6687,67.4864
SN1501000,SATU MARE,22.8872222222222,47.7213888888889
SN254480,SKÖVDE,13.8436,58.3949
SN67005,E39 KALLFOSS,9.9983,63.3297
SN19490,GJETTUM PLU,10.5122,59.9058
SN13640,OLSTAPPEN,9.4043,61.5145
SN1718800,USAK,29.4,38.6833333333333
SN60850,EMBLEM,6.4325,62.4317
SN818100,BARCELONA/AEROPUERTO,2.07,41.2927777777778
SN49420,SKJEGGEDAL,6.6293,60.128
SN1219500,SUWALKI,22.9488888888889,54.1308333333333
SN22890,FV33 TONSÅSEN,9.545,60.8643
SN703700,ROUEN-BOOS,1.18166666666667,49.3830555555556
SN16610,FOKSTUGU,9.2862,62.1133
SN35110,FV76 ØSTERHOLTHEIA,9.1197,58.851
SN228480,NORDANBÄCK D,19.2951,63.7424
SN298200,HANKO RUSSARO,22.9519444444444,59.7736111111111
SN76470,HØYHOLM,12.3754,65.6413
SN1564000,SLIVEN *,26.3333333333333,42.6666666666667
SN61810,FV660 VISTDALSHEIA,8.0425,62.6578
SN99420,E6 KIRKENES SYD,30.005,69.6873
SN224200,HOTING,16.2388888888889,64.0886111111111
SN1269500,PRZEMYSL,22.7719444444444,49.8041666666667
SN41480,ÅSERAL,7.4128,58.6172
SN27161,HORTEN - SKOPPUM,10.3985,59.3845
SN99770,ISTJØRNDALEN,15.2108,78.0092
SN91740,SØRKJOSEN LUFTHAVN,20.9553,69.7887
SN96890,KORGÅSEN,28.3773,69.9363
SN38250,E18 STUDEVANN,8.1865,58.1995
SN29350,UVDAL KRAFTVERK,8.7057,60.255
SN50120,SKULAFOSSEN KRAFTSTASJON,6.0392,60.2747
SN77403,E6 MAJAVATN,13.3683,65.2168
SN60500,TAFJORD,7.4218,62.2305
SN31970,GAUSTATOPPEN,8.6562,59.8497
SN91480,E8 GALGO,20.7468,69.1467
SN217310,PITEÅ,21.4776,65.2636
SN44620,STAVANGER - TASTA,5.6847,58.9875
SN730,VALDALEN,12.1722,62.0758
SN13030,GAUSDAL - FOLLEBU,10.2588,61.2247
SN8230,RV3 KOPPANG,11.0045,61.5747
SN60240,ÅKERNESET,6.9933,62.191
SN1600,FV21 AREBEKKEN,11.6843,59.2543
SN403000,REYKJAVIK,-21.9028,64.1275
SN230310,LJUSNEDAL,12.6043,62.5493
SN89820,ØVERBYGD II,19.3537,69.0222
SN54731,FV2515 FILEFJELL V/VARDEN,8.1527,61.1783
SN1950,ØRJE,11.6506,59.4829
SN44710,E39 FORUS,5.7183,58.8842
SN91695,FV866 MAURSUND,20.914,69.9367
SN1072900,MANNHEIM,8.55416666666667,49.5091666666667
SN4543,RV4 STRYKEN,10.7217,60.157
SN17875,E18 HOLSTAD,10.8312,59.685
SN270100,ENONTEKIÖ KILPISJÄRVI SAANA,20.851,69.0428
SN1076300,NUERNBERG,11.0569444444444,49.5044444444444
SN31620,MØSSTRAND II,8.1785,59.8397
SN91130,LYNGEN - GJERDVASSBU,20.094,69.5588
SN84500,STRAUMSNES,17.662,68.432
SN55700,SOGNDAL LUFTHAMN,7.1413,61.158
SN284500,ROVANIEMI AIRPORT,25.8219444444444,66.5625
SN222110,DIGERNÄSET D,12.9206,63.624
SN58320,MYKLEBUST I BREIM,6.6092,61.708
SN2650,AURSKOG II,11.5802,59.9118
SN66045,FV710 KJØRMOEN,9.9482,63.4263
SN279000,KUMLINGE KK,20.7472222222222,60.2580555555556
SN58670,RV15 FOSNES,7.0588,61.9078
SN18162,OSLO - KVÆRNERBYEN,10.7863,59.9047
SN206400,SAITTAROVA,22.2336111111111,67.3377777777778
SN640000,KOKSIJDE,2.6525,51.0880555555556
SN71320,RISSA III,9.9705,63.5858
SN3780,IGSI I HOBØL,11.0468,59.636
SN36330,ARENDAL LUFTHAVN,8.7028,58.5158
SN29700,FV40 DAGALIFJELL,8.4885,60.3738
SN229700,BJUROKLUBB,21.5791666666667,64.4813888888889
SN18270,OSLO - VESTLI,10.9185,59.9683
SN91731,ÅRVIKSAND,20.5302,70.1967
SN80615,ENGABREEN - SKJÆRET,13.9298,66.6432
SN212420,ARJEPLOG-MYRHEDEN D,18.2287,65.9799
SN224290,LÖVBERGA D,15.8533,63.9664
SN42700,E39 REGEVIK,6.6315,58.3702
SN44970,FV45 DIRDAL,6.243,58.8077
SN2560,FV169 ÅSERUD,11.3625,59.8388
SN4740,UKKESTAD,11.051,60.1742
SN30247,E18 LANNER,9.771,59.1005
SN26820,HOKKSUND,9.8922,59.7613
SN93301,SUOLOVUOPMI - LULIT,23.5345,69.5797
SN30256,PORSGRUNN - HERØYA,9.641412,59.110498
SN80050,FV17 SJONFJELLET,13.2882,66.2862
SN11110,SESVOLL,11.1587,60.2413
SN39165,KRISTIANSAND BRANNSTASJON,7.9993,58.1555
SN835900,ALICANTE,-0.494166666666667,38.3725
SN1674300,KYTHIRA,22.9886111111111,36.1491666666667
SN47240,KARMØY - BREKKEVANN,5.2623,59.2695
SN57710,FLORØ LUFTHAMN,5.0278,61.5832
SN27780,TJØLLING,10.125,59.0467
SN18225,OSLO - TONSENHAGEN,10.8293,59.9467
SN99752,SØRKAPPØYA,16.5428,76.4733
SN58060,E39 REED,6.3913,61.7392
SN30875,BUSNES,8.9863,59.8103
SN87640,HARSTAD STADION,16.5362,68.8029
SN38600,MYKLAND,8.2888,58.633
SN44548,SOLA PLU,5.6495,58.8792
SN26802,MJØNDALEN - ÅSEN,10.0258,59.7328
SN80705,GLOMFJORD - SKIHYTTA,13.948,66.8275
SN51250,ØVSTEDAL,5.9647,60.6887
SN226120,GRANTRÄSK D,18.3756,64.3346
SN46800,FV520 SVANDALSFOSSEN,6.292,59.6248
SN266700,KARLSKRONA-SODERSTJERNA,15.5866666666667,56.1430555555556
SN56400,YTRE SOLUND,4.6693,61.007
SN2673000,VILNIUS (26730-0),25.1069444444444,54.6261111111111
SN18440,OSLO - KJELSÅS,10.7853,59.9605
SN603000,FLYVESTATION AALBORG,9.85055555555556,57.0963888888889
SN67175,E6 KVÅL,10.2832,63.2583
SN250580,RÖRASTRAND D,11.6528,58.0582
SN769000,NICE,7.20888888888889,43.6488888888889
SN223620,HAMMERDAL D,15.3685,63.575
SN212190,SVARTBERGET D,17.321,66.3239
SN262800,HANO,14.8494444444444,56.0138888888889
SN90110,MORTENHALSSKOLTEN,18.6208,69.4229
SN28922,VEGGLI II,9.1468,60.0435
SN377200,HEATHROW,-0.450555555555556,51.4791666666667
SN45870,FISTER - SIGMUNDSTAD,6.0365,59.16
SN31210,MÅR - SYNKEN,8.2667,60.1
SN1237500,WARSZAWA-OKECIE,20.9611111111111,52.1627777777778
SN1036100,MAGDEBURG,11.5827777777778,52.1027777777778
SN223180,TULLUS D,14.3174,63.3085
SN31560,FV37 RAULANDSFJELLET,8.258,59.7978
SN850500,HORTA/CASTELO BRANCO (ACORES),-28.7137,38.5211
SN37580,FV45 SKAFSÅ,7.71,59.3445
SN75190,FV770 RØRVIK,11.2322,64.8487
SN4725,E16 GARDERMOEN,11.1165,60.1677
SN32780,HØIDALEN I SOLUM,9.2668,59.1444
SN38800,TOVDAL,8.2295,58.7938
SN29900,SKURDEVIKÅI,7.5693,60.3778
SN60880,E39 BRUSDALEN,6.4723,62.4837
SN1073800,STUTTGART-ECHTERDINGEN,9.22527777777778,48.6891666666667
SN69035,E6 MALVIK,10.664,63.4262
SN39150,KRISTIANSAND - SØMSKLEIVA,8.052,58.1502
SN3720,ASKIM - KYKKELSRUD,11.0962,59.5873
SN232520,HEDEVIKEN,13.6748,62.4112
SN98974,BERGEBYDALEN,28.9563,70.227
SN1614900,RIMINI,12.6127777777778,44.0244444444444
SN26670,HAKAVIK,9.9534,59.62515
SN19663,E16 SOLLIHØGDA VEST,10.3435,59.964
SN47350,RØVÆR,5.078,59.4382
SN18210,OSLO - HOVIN,10.804,59.923
SN30860,BERGELIGREND,9.058,59.8861
SN298400,INKOO BAGASKAR,24.0141666666667,59.9311111111111
SN59570,BRANDAL II,6.012,62.3975
SN27433,NØTTERØY - TENVIK,10.3655,59.1745
SN12710,LILLEHAMMER - NORDSETERVEGEN HØYDEBASSENG,10.5143,61.1431
SN81775,LØNSDAL STASJON,15.4628,66.7435
SN54815,FV53 TYINOSEN,8.1385,61.2747
SN37230,TVEITSUND,8.5187,59.0257
SN65940,SULA,8.4543,63.8429
SN212100,MIERKENIS,16.1088888888889,66.6816666666667
SN66810,RV3 LITJFOSSEN,10.1523,62.6692
SN21700,FV250 VINGOMRÅSAN,10.1453,61.0102
SN25100,HEMSEDAL - HØLTO,8.5285,60.8703
SN11463,E6 MINNESUND,11.2303,60.3977
SN60225,FV60 STRANDAFJELLET,6.7928,62.2915
SN1519700,BARLAD,27.6444444444444,46.2330555555556
SN27406,NØTTERØY - TORØD,10.4238,59.169
SN18165,OSLO - RYEN,10.8013,59.8963
SN46220,GULLINGEN SKISENTER,6.4697,59.4128
SN66900,RV3 KVIKNESKOGEN,10.3925,62.4763
SN700500,ABBEVILLE,1.83388888888889,50.1361111111111
SN27415,FV308 TJØME-BUDAL,10.3848,59.125
SN608000,ESBJERG LUFTHAVN,8.56305555555556,55.5280555555556
SN68120,SAUPSTAD,10.3597,63.3628
SN26060,SKOTSELV,9.8948,59.8387
SN54770,FV53 BRENNBORG,7.766,61.2722
SN89213,FV84 GUMPEN,17.9633,69.072
SN255210,HÄRSNÄS,15.237,58.2886
SN19780,ASKER - VOLLEN,10.4895,59.8005
SN57390,SKEI I JØLSTER,6.4873,61.5722
SN58960,HORNINDAL,6.6502,62.0033
SN27630,SANDEFJORD - ENGA,10.2147,59.0857
SN14711,GROV - SOLHAUG,9.0133,61.8135
SN221000,BLAHAMMAREN A,12.1761111111111,63.1863888888889
SN670,FV26 SKARVEN,11.9928,61.8405
SN60835,E39 DRAGSUNDET,6.72544,62.4913
SN70390,FV72 INNSMOEN,12.2143,63.656
SN214720,ADAK D,18.6201,65.383
SN6690,RV3 EBRU,11.4003,60.8567
SN44300,SÆRHEIM,5.6508,58.7605
SN55425,SPØRTEGGBU,7.3892,61.5972
SN1706000,ISTANBUL/ATATURK,28.8166666666667,40.9666666666667
SN27065,FV313 BOGEN,10.2643,59.531
SN13060,GAUSDAL - OVREHAGEN,10.1732,61.2732
SN41770,LINDESNES FYR,7.048,57.9815
SN3810,ASKIM II,11.166,59.5872
SN18703,OSLO - BLINDERN TESTFELT,10.7194,59.94256
SN88450,SENJA - MEDBY,17.0715,69.2805
SN54420,ØLJUSJØ PUMPEKRAFTVERK,8.0912,61.0067
SN75100,LIAFOSS,11.9547,64.8382
SN19430,E18 SANDVIKA,10.5403,59.8923
SN91725,SKJERVØY,20.9625,70.0332
SN49351,TYSSEDAL IA,6.5547,60.1188
SN212800,GUNNARN,17.6666666666667,65.0
SN36055,ARENDAL SENTRUM,8.7653,58.4603
SN208000,KARESUANDO,22.45,68.4333333333333
SN96220,LEBESBY - KARLMYHR,26.9938,70.5815
SN98400,MAKKAUR FYR,30.07,70.7057
SN91770,NORDREISA - GALSOMELEN,21.0957,69.7537
SN53101,VANGSNES,6.6452,61.1724
SN24230,RV7 SOKNA,9.8408,60.2225
SN49360,TYSSEDAL V,6.5742,60.1173
SN51980,MYRKDALEN-ONDRAHAUGEN,6.4675,60.8603
SN90720,MÅSVIK,18.6938,69.9903
SN1288200,DEBRECEN repülőtér,21.6056,47.4844
SN44605,E39 RENNESØY,5.68,59.1222
SN55730,SOGNDAL - SELSENG,6.9335,61.3348
SN90451,TROMSØ PLU,18.9365,69.6537
SN50311,FV7 KVAMSKOGEN,5.9668,60.3877
SN241070,LÖTEN D,12.8399,61.0255
SN58350,FV60 UTVIKFJELLET,6.5043,61.7668
SN98642,KOMMAGDALEN,30.1908,70.2932
SN71000,STEINKJER - SØNDRE EGGE,11.4493,64.0217
SN99710,BJØRNØYA,18.998,74.5035
SN25540,BAKKO I HOL,8.0058,60.6792
SN36010,E18 HASLESTAD,8.8413,58.5738
SN299100,PORVOO EMASALO,25.6255555555556,60.2038888888889
SN719000,STRASBOURG-ENTZHEIM,7.64027777777778,48.5494444444444
SN316200,ESKDALEMUIR,-3.20666666666667,55.3116666666667
SN3200,BATERØD,11.1338,59.3072
SN221700,ARE,13.1605555555556,63.3736111111111
SN91420,E8 HALSEBAKKAN NEDRE,20.4657,69.2852
SN44560,SOLA,5.637,58.8843
SN27316,REVETAL,10.2692,59.371
SN26975,SVELVIK - BOKERØYA,10.4053,59.591
SN226500,HEMLING,18.5502777777778,63.6513888888889
SN1038400,BERLIN-TEMPELHOF,13.4022222222222,52.4675
SN90400,TROMSØ - HOLT,18.9095,69.6538
SN724000,TOURS,0.7275,47.4444444444444
SN234730,JÄRVSÖ,16.1667,61.7111
SN226700,ORNSKOLDSVIK,18.9797222222222,63.4116666666667
SN85645,E10 AKKARVIKA,13.1543,67.9627
SN12291,E6 VIEN,11.1113,60.8048
SN317100,LEUCHARS,-2.86277777777778,56.3766666666667
SN40005,RV9 HEKNI,7.548,59.0283
SN222600,OSTERSUND FROSON,14.5002777777778,63.1955555555556
SN82110,VALNESFJORD,15.1018,67.2763
SN49910,ULVIK - HJELTNES,6.9325,60.5637
SN856200,BEJA (8562-0),-7.86722222222222,38.0258333333333
SN76969,KVITEBJØRNFELTET,2.5063,61.079
SN70680,MÆRE III,11.4255,63.9425
SN31850,HJARTDAL,8.7133,59.6033
SN55930,BALESTRAND BRANNSTASJON,6.5315,61.2038
SN63000,FV62 EIDSØRA,8.166,62.7997
SN62291,MOLDE - NØISOMHED PLU,7.2247,62.7423
SN27301,RAMNES - BERG,10.2501,59.3562
SN291100,VAASA AIRPORT,21.7547222222222,63.0586111111111
SN23560,BEITO,8.8557,61.2433
SN262300,HORBY,13.6688888888889,55.8633333333333
SN289700,KAJAANI AIRPORT,27.6733333333333,64.2827777777778
SN71550,ØRLAND III,9.6105,63.7045
SN51597,RV13 SVELGANE,6.5332,60.6147
SN82020,E6 TUSSVIKA,15.4125,67.223
SN36560,NELAUG,8.63,58.6582
SN97470,RV92 SUOSSJAVRI,24.2018,69.3772
SN49955,FV572 EDDEGJELET,6.9147,60.5157
SN221900,GADDEDE A,14.2208333333333,64.5044444444444
SN213000,ROPARUDDEN,16.4172222222222,66.4861111111111
SN11125,E6 ANDELVA,11.1358,60.2852
SN49865,RV7 SKULEVIKA,7.6148,60.3993
SN9384,DOVREFJELL DB1,9.3382,62.2969
SN59860,E39 FLÅSKJÆR,5.9918,62.27
SN78360,SELJELIA,13.5867,66.1317
SN42930,SIRDAL - SMØLEHEIKNUDEN,6.8112,58.9112
SN76933,ORMEN LANGE,5.015,63.49
SN16400,DOVRE-LANNEM,9.2143,62.0172
SN245200,KILSBERGEN-SUTTARBODA,14.8986111111111,59.2994444444444
SN31500,FRØYSTUL,8.3477,59.8247
SN34900,POSTMYR I DRANGEDAL,8.7687,59.2647
SN91010,FV91 BREIVIKEIDET,19.5678,69.656
SN228270,MALKÄLEN D,19.6903,64.3918
SN221990,HÅKAFOT D,14.3913,64.3914
SN44563,FV509 SUNDEKROSSEN,5.6147,58.9622
SN9160,FOLLDAL - FREDHEIM,9.9947,62.1282
SN11340,RV4 LYGNA,10.643,60.4548
SN44545,FV510 REGE,5.6468,58.858
SN35860,LYNGØR FYR,9.1478,58.6362
SN57940,ÅLFOTEN II,5.6674,61.83195
SN52458,FV217 STEINRUSTEN,5.2067,60.4472
SN241010,DALA-JÄRNA D,14.366,60.56
SN98645,HUBEHYTTA,30.0648,70.3222
SN299300,HAMMARLAND MARKET,19.1313888888889,60.3011111111111
SN94500,FRUHOLMEN FYR,23.9817,71.0937
SN59815,FV5876 RUNDEBRUA,5.6275,62.3792
SN1675400,HERAKLEION (AIRPORT),25.1819444444444,35.3352777777778
SN44760,IMS,5.9672,58.9055
SN76960,GRANEFELTET,2.4873,59.1652
SN6020,FLISA II,12.0125,60.6142
SN65530,FV714 HITRA,9.0533,63.554
SN250000,NORDKOSTER,11.0038888888889,58.8919444444444
SN258900,GOTSKA SANDON,19.1977777777778,58.3944444444444
SN58810,RV651 STIGEDALEN,6.1377,61.9405
SN91728,FV7940 ARNØYA,20.5647,70.0662
SN69280,E14 MEÅDAL,11.4957,63.4652
SN57850,DAVIKNES,5.5333,61.8986
SN60030,SYKKYLVEN - STRAUMGJERDET,6.5912,62.337
SN71900,BESSAKER,10.3257,64.2448
SN25040,RV52 EIKREDAMMEN,8.7443,60.786
SN218410,MARKUSVINSA,22.9001,66.7265
SN380800,CAMBORNE,-5.3275,50.2183333333333
SN77041,GUDRUNFELTET,1.7437,58.8452
SN1648000,COZZO SPADARO,15.1313888888889,36.6861111111111
SN295200,PORI AIRPORT,21.7880555555556,61.4672222222222
SN286300,KEMI I LIGHTHOUSE,24.0961111111111,65.3852777777778
SN84900,BJØRNFJELL,18.0767,68.4323
SN31410,RJUKAN,8.6663,59.88
SN624000,AMSTERDAM AP SCHIPHOL,4.78972222222222,52.3172222222222
SN69020,RANHEIM,10.515,63.4268
SN251310,KÄRNA,11.8086,57.8403
SN604100,SKAGEN FYR,10.6316666666667,57.7363888888889
SN224780,VÄSTERÖVSJÖ D,15.9347,63.0421
SN71990,BUHOLMRÅSA FYR,10.455,64.4013
SN60990,VIGRA,6.115,62.5617
SN45460,RV13 JØRPELAND,6.049,59.0147
SN94195,E6 AISAROAIVI,24.1009,70.2784
SN26996,SANDE - LAUVKOLLMYR,10.1052,59.6473
SN61340,ÅNDALSNES - KAMSHAUGEN,7.672,62.5643
SN54710,FILEFJELL - KYRKJESTØLANE,8.1125,61.178
SN226000,VASTMARKUM,18.2555555555556,63.1252777777778
SN73210,FV74 SANDØLA,13.1005,64.491
SN1284300,BUDAPEST/PESTSZENTLORINC,19.182222,47.429167
SN26350,SIGDAL - NEDRE EGGEDAL,9.4391,60.1358
SN11690,RV4 EINA,10.6308,60.6125
SN58900,STRYN - KROKEN,6.5585,61.9157
SN99910,NY-ÅLESUND,11.9325,78.9218
SN44554,SOLA - GRANNES,5.67219,58.9144
SN81760,RV77 GRADDIS,15.8227,66.7525
SN205410,ESRANGE,21.0846,67.8911
SN1635000,CROTONE,17.0791666666667,38.9966666666667
SN226090,MULTRÅ D,17.4192,63.1681
SN55670,VEITASTROND,7.034,61.4783
SN84380,E6 SKJOMENBRUA,17.2438,68.371
SN3303600,MOZYR,29.1922222222222,52.0363888888889
SN35340,RISØR BRANNSTASJON,9.2111,58.7183
SN18410,RV150 AKER SYKEHUS,10.798,59.941
SN2606300,ST.PETERSBURG (VOEJKOVO),30.3,59.9667
SN1229500,BIALYSTOK,23.1722222222222,53.1083333333333
SN10380,RØROS LUFTHAVN,11.3518,62.5773
SN25112,HEMSEDAL - HOLLEKOLTEN,8.5175,60.8705
SN30244,E18 VASSBOTN,9.923,59.0727
SN13655,SKÅBU,9.4023,61.5308
SN89350,BARDUFOSS,18.5437,69.0577
SN82720,SISOVATNET,15.8282,67.3335
SN47730,E134 FJÆRA,6.3815,59.8735
SN241100,ARVIKA,12.6380555555556,59.6747222222222
SN230800,TANNAS,12.6702777777778,62.4502777777778
SN97120,E6 BARTA,26.1457,69.7563
SN61062,TOMREFJORD,6.9247,62.6062
SN99874,JANSSONHAUGEN VEST,16.41,78.18
SN1615800,PISA S. GIUSTO,10.3955555555556,43.6825
SN15270,JUVVASSHØE,8.369,61.6775
SN74780,NAMSVATN II,13.5403,64.9608
SN1292500,NAGYKANIZSA,16.970556,46.456111
SN1712400,ESKISEHIR HAVALIMANI,30.5797,39.781
SN94805,E69 VEDBOTN,25.6297,70.7765
SN248690,SÖDERTÄLJE,17.6289,59.2142
