station,time,air_pressure_at_sea_level,air_temperature,wind_speed
SN87110,2023-05-26 03:00:00+00:00,1000.9,3.8,7.7
SN87110,2023-05-26 04:00:00+00:00,1000.8,3.85,10.55
SN87110,2023-05-26 05:00:00+00:00,1001.8,3.4,10.8
SN87110,2023-05-26 06:00:00+00:00,1002.6,3.3,11.55
SN87110,2023-05-26 07:00:00+00:00,1003.7,3.2,12.4
SN87110,2023-05-26 08:00:00+00:00,1004.4,3.6,12.9
SN87110,2023-05-26 09:00:00+00:00,1005.3,3.3,13.9
SN87110,2023-05-26 10:00:00+00:00,1006.4,3.9,12.4
SN87110,2023-05-26 11:00:00+00:00,1007.0,3.6,12.4
SN87110,2023-05-26 12:00:00+00:00,1007.6,3.9,12.9
SN87110,2023-05-26 13:00:00+00:00,1008.5,3.8,12.9
SN87110,2023-05-26 14:00:00+00:00,1009.0,3.8,11.3
SN87110,2023-05-26 15:00:00+00:00,1009.6,3.9,11.8
SN87110,2023-05-26 16:00:00+00:00,1010.4,3.1,11.8
SN87110,2023-05-26 17:00:00+00:00,1011.2,2.9,11.3
SN87110,2023-05-26 18:00:00+00:00,1011.6,3.2,12.4
SN87110,2023-05-26 19:00:00+00:00,1012.0,3.2,12.4
SN87110,2023-05-26 20:00:00+00:00,1012.8,2.95,11.8
SN87110,2023-05-26 21:00:00+00:00,1013.3,3.0,11.05
SN87110,2023-05-26 22:00:00+00:00,1013.9,3.0,11.05
SN87110,2023-05-26 23:00:00+00:00,1014.2,2.8,9.8
SN87110,2023-05-27 00:00:00+00:00,1014.6,2.4,9.3
SN87110,2023-05-27 01:00:00+00:00,1014.7,2.6,9.3
SN87110,2023-05-27 02:00:00+00:00,1014.7,2.8,9.8
SN87110,2023-05-27 03:00:00+00:00,1014.6,2.9,6.7
SN87110,2023-05-27 04:00:00+00:00,1014.4,3.2,7.2
SN87110,2023-05-27 05:00:00+00:00,1014.5,3.75,4.1
SN87110,2023-05-27 06:00:00+00:00,1014.4,4.1,4.1
SN87110,2023-05-27 07:00:00+00:00,1014.2,3.9,5.1
SN87110,2023-05-27 08:00:00+00:00,1013.9,4.75,6.2
SN87110,2023-05-27 09:00:00+00:00,1013.2,5.9,6.7
SN87110,2023-05-27 10:00:00+00:00,1012.3,6.3,6.7
SN87110,2023-05-27 11:00:00+00:00,1011.5,6.0,7.7
SN87110,2023-05-27 12:00:00+00:00,1010.4,6.4,8.8
SN87110,2023-05-27 13:00:00+00:00,1008.9,6.3,8.5
SN87110,2023-05-27 14:00:00+00:00,1007.8,5.7,9.8
SN87110,2023-05-27 15:00:00+00:00,1006.7,4.6,10.8
SN87110,2023-05-27 16:00:00+00:00,1005.3,4.2,11.3
SN87110,2023-05-27 17:00:00+00:00,1004.5,4.9,10.3
SN87110,2023-05-27 18:00:00+00:00,1003.3,5.3,9.8
SN87110,2023-05-27 19:00:00+00:00,1002.3,5.85,9.3
SN87110,2023-05-27 20:00:00+00:00,1001.8,6.75,8.75
SN87110,2023-05-27 21:00:00+00:00,1001.5,7.0,7.7
SN87110,2023-05-27 22:00:00+00:00,1000.7,7.0,8.2
SN87110,2023-05-27 23:00:00+00:00,1000.0,7.0,6.7
SN87110,2023-05-28 00:00:00+00:00,999.5,6.9,6.2
SN87110,2023-05-28 01:00:00+00:00,998.6,6.95,6.7
SN87110,2023-05-28 02:00:00+00:00,998.3,7.1,5.7
SN87110,2023-05-28 03:00:00+00:00,997.9,7.05,4.1
SN87110,2023-05-28 04:00:00+00:00,996.9,7.2,5.1
SN87110,2023-05-28 05:00:00+00:00,996.6,7.9,4.1
SN87110,2023-05-28 06:00:00+00:00,996.3,7.85,4.6
SN87110,2023-05-28 07:00:00+00:00,996.1,7.85,4.6
SN87110,2023-05-28 08:00:00+00:00,995.9,8.4,4.6
SN87110,2023-05-28 09:00:00+00:00,995.5,9.6,3.1
SN87110,2023-05-28 10:00:00+00:00,996.4,7.4,5.15
SN87110,2023-05-28 11:00:00+00:00,996.7,7.1,2.6
SN87110,2023-05-28 12:00:00+00:00,997.2,6.8,4.6
SN87110,2023-05-28 13:00:00+00:00,997.9,6.9,2.6
SN87110,2023-05-28 14:00:00+00:00,998.6,8.4,4.35
SN87110,2023-05-28 15:00:00+00:00,998.8,7.8,5.7
SN87110,2023-05-28 16:00:00+00:00,999.4,7.5,5.7
SN87110,2023-05-28 17:00:00+00:00,999.8,6.9,10.3
SN87110,2023-05-28 18:00:00+00:00,1000.4,6.5,10.3
SN87110,2023-05-28 19:00:00+00:00,1001.4,6.95,8.2
SN87110,2023-05-28 20:00:00+00:00,1001.9,6.9,8.2
SN87110,2023-05-28 21:00:00+00:00,1002.5,6.5,10.05
SN87110,2023-05-28 22:00:00+00:00,1002.4,6.1,10.3
SN87110,2023-05-28 23:00:00+00:00,1002.4,6.2,11.3
SN87110,2023-05-29 00:00:00+00:00,1002.5,6.2,10.8
SN87110,2023-05-29 01:00:00+00:00,1003.3,6.1,10.8
SN87110,2023-05-29 02:00:00+00:00,1003.9,5.9,12.4
SN87110,2023-05-29 03:00:00+00:00,1004.2,5.7,13.4
SN87110,2023-05-29 04:00:00+00:00,1004.8,5.4,14.4
SN87110,2023-05-29 05:00:00+00:00,1005.5,5.05,13.4
SN87110,2023-05-29 06:00:00+00:00,1005.5,4.95,12.9
SN87110,2023-05-29 07:00:00+00:00,1006.2,5.35,10.55
SN87110,2023-05-29 08:00:00+00:00,1006.5,6.65,9.3
SN87110,2023-05-29 09:00:00+00:00,1006.8,6.65,7.2
SN87110,2023-05-29 10:00:00+00:00,1007.1,6.85,5.95
SN87110,2023-05-29 11:00:00+00:00,1007.3,7.5,6.7
SN87110,2023-05-29 12:00:00+00:00,1007.6,7.8,7.7
SN87110,2023-05-29 13:00:00+00:00,1008.2,7.75,8.2
SN87110,2023-05-29 14:00:00+00:00,1009.1,7.7,8.2
SN87110,2023-05-29 15:00:00+00:00,1010.0,7.5,7.7
SN87110,2023-05-29 16:00:00+00:00,1010.7,6.95,7.2
SN87110,2023-05-29 17:00:00+00:00,1011.3,6.75,8.2
SN87110,2023-05-29 18:00:00+00:00,1011.4,6.2,6.7
SN87110,2023-05-29 19:00:00+00:00,1011.7,6.2,7.7
SN87110,2023-05-29 20:00:00+00:00,1012.0,6.1,7.7
SN87110,2023-05-29 21:00:00+00:00,1012.5,6.1,7.7
SN87110,2023-05-29 22:00:00+00:00,1012.9,6.1,6.45
SN87110,2023-05-29 23:00:00+00:00,1012.8,5.6,7.2
SN87110,2023-05-30 00:00:00+00:00,1012.7,5.6,8.2
SN87110,2023-05-30 01:00:00+00:00,1012.6,5.6,9.05
SN87110,2023-05-30 02:00:00+00:00,1012.6,5.5,7.7
SN87110,2023-05-30 03:00:00+00:00,1012.1,5.6,6.7
SN87110,2023-05-30 04:00:00+00:00,1012.1,5.3,7.2
SN87110,2023-05-30 05:00:00+00:00,1012.2,5.65,6.2
SN87110,2023-05-30 06:00:00+00:00,1011.8,5.85,6.2
SN87110,2023-05-30 07:00:00+00:00,1011.8,5.9,6.45
SN87110,2023-05-30 08:00:00+00:00,1011.9,6.2,9.3
SN87110,2023-05-30 09:00:00+00:00,1011.0,6.4,9.3
SN87110,2023-05-30 10:00:00+00:00,1010.5,5.4,10.8
SN87110,2023-05-30 11:00:00+00:00,1009.9,5.85,7.7
SN87110,2023-05-30 12:00:00+00:00,1009.1,5.95,7.7
SN87110,2023-05-30 13:00:00+00:00,1007.3,5.75,7.7
SN87110,2023-05-30 14:00:00+00:00,1005.9,5.9,7.199999999999999
SN87110,2023-05-30 15:00:00+00:00,1004.1,5.85,7.7
SN87110,2023-05-30 16:00:00+00:00,1002.6,5.9,6.7
SN87110,2023-05-30 17:00:00+00:00,1001.1,6.0,6.2
SN87110,2023-05-30 18:00:00+00:00,999.7,6.1,6.2
SN87110,2023-05-30 19:00:00+00:00,998.6,7.0,7.2
SN87110,2023-05-30 20:00:00+00:00,998.1,7.1,9.0
SN87110,2023-05-30 21:00:00+00:00,998.1,7.2,9.3
SN87110,2023-05-30 22:00:00+00:00,998.4,7.1,10.05
SN87110,2023-05-30 23:00:00+00:00,998.7,6.9,12.350000000000001
SN87110,2023-05-31 00:00:00+00:00,998.8,6.6,11.8
SN87110,2023-05-31 01:00:00+00:00,998.9,6.6,12.4
SN87110,2023-05-31 02:00:00+00:00,999.2,6.7,11.8
SN87110,2023-05-31 03:00:00+00:00,1000.2,6.75,9.8
SN87110,2023-05-31 04:00:00+00:00,1000.8,6.4,8.8
SN87110,2023-05-31 05:00:00+00:00,1001.7,6.4,10.05
SN87110,2023-05-31 06:00:00+00:00,1002.4,6.75,9.3
SN87110,2023-05-31 07:00:00+00:00,1003.0,6.3,10.3
SN87110,2023-05-31 08:00:00+00:00,1003.9,5.7,13.350000000000001
SN87110,2023-05-31 09:00:00+00:00,1005.0,4.7,14.4
SN87110,2023-05-31 10:00:00+00:00,1006.5,3.8,14.4
SN87110,2023-05-31 11:00:00+00:00,1007.7,3.7,14.4
SN87110,2023-05-31 12:00:00+00:00,1008.2,3.7,12.9
SN87110,2023-05-31 13:00:00+00:00,1008.6,3.2,13.9
SN87110,2023-05-31 14:00:00+00:00,1008.7,2.7,12.4
SN87110,2023-05-31 15:00:00+00:00,1008.9,2.85,9.8
SN87110,2023-05-31 16:00:00+00:00,1008.9,3.1,8.8
SN87110,2023-05-31 17:00:00+00:00,1008.7,2.85,9.8
SN87110,2023-05-31 18:00:00+00:00,1008.1,2.65,9.3
SN87110,2023-05-31 19:00:00+00:00,1008.0,2.0,7.2
SN87110,2023-05-31 20:00:00+00:00,1007.9,1.75,6.2
SN87110,2023-05-31 21:00:00+00:00,1008.2,2.0,9.8
SN87110,2023-05-31 22:00:00+00:00,1008.4,1.95,6.7
SN87110,2023-05-31 23:00:00+00:00,1008.4,1.95,6.2
SN89350,2023-05-25 00:00:00+00:00,998.1,6.0,4.1
SN89350,2023-05-25 01:00:00+00:00,998.5,6.0,3.6
SN89350,2023-05-25 02:00:00+00:00,997.6,6.0,3.1
SN89350,2023-05-25 03:00:00+00:00,997.6,7.0,3.6
SN89350,2023-05-25 04:00:00+00:00,997.7,7.0,6.7
SN89350,2023-05-25 05:00:00+00:00,997.5,7.0,6.2
SN89350,2023-05-25 06:00:00+00:00,998.3,8.0,9.3
SN89350,2023-05-25 07:00:00+00:00,998.6,6.0,7.2
SN89350,2023-05-25 08:00:00+00:00,998.9,5.0,7.2
SN89350,2023-05-25 09:00:00+00:00,999.4,5.0,6.7
SN89350,2023-05-25 10:00:00+00:00,1000.1,5.0,7.2
SN89350,2023-05-25 11:00:00+00:00,1000.9,5.0,7.2
SN89350,2023-05-25 12:00:00+00:00,1001.6,6.0,6.2
SN89350,2023-05-25 13:00:00+00:00,1001.7,5.0,6.7
SN89350,2023-05-25 14:00:00+00:00,1001.6,5.2,7.2
SN89350,2023-05-25 15:00:00+00:00,1001.5,5.2,6.2
SN89350,2023-05-25 16:00:00+00:00,1001.3,5.3,5.7
SN89350,2023-05-25 17:00:00+00:00,1001.5,5.0,5.1
SN89350,2023-05-25 18:00:00+00:00,1001.9,4.1,5.9
SN89350,2023-05-25 19:00:00+00:00,1001.7,3.7,5.9
SN89350,2023-05-25 20:00:00+00:00,1001.8,3.1,4.3
SN89350,2023-05-25 21:00:00+00:00,1001.6,3.0,3.1
SN89350,2023-05-25 22:00:00+00:00,1001.7,3.0,2.3
SN89350,2023-05-25 23:00:00+00:00,1001.8,3.0,3.1
SN89350,2023-05-26 00:00:00+00:00,1001.8,3.0,3.1
SN89350,2023-05-26 01:00:00+00:00,1002.1,2.3,3.1
SN89350,2023-05-26 02:00:00+00:00,1002.1,3.0,2.1
SN89350,2023-05-26 03:00:00+00:00,1002.1,3.2,3.6
SN89350,2023-05-26 04:00:00+00:00,1001.8,4.0,4.1
SN89350,2023-05-26 05:00:00+00:00,1001.8,5.0,4.1
SN89350,2023-05-26 06:00:00+00:00,1001.8,4.0,4.1
SN89350,2023-05-26 07:00:00+00:00,1002.8,4.0,6.2
SN89350,2023-05-26 08:00:00+00:00,1004.0,4.0,7.2
SN89350,2023-05-26 09:00:00+00:00,1005.0,3.1,4.6
SN89350,2023-05-26 10:00:00+00:00,1005.6,3.5,5.1
SN89350,2023-05-26 11:00:00+00:00,1006.2,3.3,5.1
SN89350,2023-05-26 12:00:00+00:00,1006.9,3.7,4.9
SN89350,2023-05-26 13:00:00+00:00,1007.8,3.0,3.5
SN89350,2023-05-26 14:00:00+00:00,1008.3,3.1,6.1
SN89350,2023-05-26 15:00:00+00:00,1008.9,3.1,5.6
SN89350,2023-05-26 16:00:00+00:00,1009.7,3.0,5.4
SN89350,2023-05-26 17:00:00+00:00,1010.3,3.0,4.6
SN89350,2023-05-26 18:00:00+00:00,1011.1,2.1,4.1
SN89350,2023-05-26 19:00:00+00:00,1011.4,2.0,3.5
SN89350,2023-05-26 20:00:00+00:00,1012.1,1.9,3.5
SN89350,2023-05-26 21:00:00+00:00,1012.7,1.7,4.6
SN89350,2023-05-26 22:00:00+00:00,1013.4,1.6,6.7
SN89350,2023-05-26 23:00:00+00:00,1014.2,1.5,5.7
SN89350,2023-05-27 00:00:00+00:00,1014.9,1.8,4.3
SN89350,2023-05-27 01:00:00+00:00,1015.2,1.9,5.7
SN89350,2023-05-27 02:00:00+00:00,1015.2,1.4,3.2
SN89350,2023-05-27 03:00:00+00:00,1015.3,2.1,3.0
SN89350,2023-05-27 04:00:00+00:00,1015.4,2.6,2.3
SN89350,2023-05-27 05:00:00+00:00,1015.5,2.7,2.6
SN89350,2023-05-27 06:00:00+00:00,1015.2,4.0,3.5
SN89350,2023-05-27 07:00:00+00:00,1015.1,4.7,4.1
SN89350,2023-05-27 08:00:00+00:00,1015.1,5.6,4.1
SN89350,2023-05-27 09:00:00+00:00,1014.7,5.8,3.1
SN89350,2023-05-27 10:00:00+00:00,1014.1,6.8,4.1
SN89350,2023-05-27 11:00:00+00:00,1013.3,7.6,3.6
SN89350,2023-05-27 12:00:00+00:00,1012.3,8.4,3.1
SN89350,2023-05-27 13:00:00+00:00,1011.4,8.9,3.1
SN89350,2023-05-27 14:00:00+00:00,1010.4,8.7,2.6
SN89350,2023-05-27 15:00:00+00:00,1009.4,8.3,3.1
SN89350,2023-05-27 16:00:00+00:00,1008.4,7.3,3.1
SN89350,2023-05-27 17:00:00+00:00,1007.3,6.3,1.5
SN89350,2023-05-27 18:00:00+00:00,1005.9,5.0,2.6
SN89350,2023-05-27 19:00:00+00:00,1005.0,6.0,0.7
SN89350,2023-05-27 20:00:00+00:00,1004.5,6.0,1.5
SN89350,2023-05-27 21:00:00+00:00,1004.0,6.0,2.1
SN89350,2023-05-27 22:00:00+00:00,1003.6,5.0,1.0
SN89350,2023-05-27 23:00:00+00:00,1002.7,5.0,1.5
SN89350,2023-05-28 00:00:00+00:00,1001.5,7.0,2.6
SN89350,2023-05-28 01:00:00+00:00,1000.8,6.0,1.5
SN89350,2023-05-28 02:00:00+00:00,1000.4,5.2,1.5
SN89350,2023-05-28 03:00:00+00:00,999.8,6.0,1.0
SN89350,2023-05-28 04:00:00+00:00,999.5,6.0,1.0
SN89350,2023-05-28 05:00:00+00:00,999.0,6.6,0.9
SN89350,2023-05-28 06:00:00+00:00,998.2,7.0,2.1
SN89350,2023-05-28 07:00:00+00:00,997.7,7.0,1.2
SN89350,2023-05-28 08:00:00+00:00,997.4,9.0,2.1
SN89350,2023-05-28 09:00:00+00:00,996.9,11.0,2.6
SN89350,2023-05-28 10:00:00+00:00,996.4,12.3,4.1
SN89350,2023-05-28 11:00:00+00:00,997.0,13.0,4.1
SN89350,2023-05-28 12:00:00+00:00,997.2,11.0,5.7
SN89350,2023-05-28 13:00:00+00:00,997.6,11.0,6.2
SN89350,2023-05-28 14:00:00+00:00,998.4,10.0,5.7
SN89350,2023-05-28 15:00:00+00:00,999.2,8.0,5.1
SN89350,2023-05-28 16:00:00+00:00,999.2,8.0,4.0
SN89350,2023-05-28 17:00:00+00:00,999.7,8.0,5.7
SN89350,2023-05-28 18:00:00+00:00,1000.5,6.2,5.1
SN89350,2023-05-28 19:00:00+00:00,1001.2,5.6,5.7
SN89350,2023-05-28 20:00:00+00:00,1002.0,5.4,3.0
SN89350,2023-05-28 21:00:00+00:00,1002.6,5.2,3.1
SN89350,2023-05-28 22:00:00+00:00,1003.3,5.1,3.1
SN89350,2023-05-28 23:00:00+00:00,1003.4,5.2,2.1
SN89350,2023-05-29 00:00:00+00:00,1003.7,5.1,3.6
SN89350,2023-05-29 01:00:00+00:00,1004.1,6.0,4.1
SN89350,2023-05-29 02:00:00+00:00,1004.2,4.9,3.6
SN89350,2023-05-29 03:00:00+00:00,1004.8,5.0,2.6
SN89350,2023-05-29 04:00:00+00:00,1005.2,5.0,4.1
SN89350,2023-05-29 05:00:00+00:00,1005.5,5.0,5.1
SN89350,2023-05-29 06:00:00+00:00,1006.1,5.0,5.1
SN89350,2023-05-29 07:00:00+00:00,1006.6,6.0,5.7
SN89350,2023-05-29 08:00:00+00:00,1007.1,7.0,4.6
SN89350,2023-05-29 09:00:00+00:00,1007.7,7.0,4.1
SN89350,2023-05-29 10:00:00+00:00,1008.1,7.0,3.6
SN89350,2023-05-29 11:00:00+00:00,1008.3,8.0,5.7
SN89350,2023-05-29 12:00:00+00:00,1008.4,9.0,4.1
SN89350,2023-05-29 13:00:00+00:00,1008.5,9.0,5.7
SN89350,2023-05-29 14:00:00+00:00,1009.1,7.4,8.2
SN89350,2023-05-29 15:00:00+00:00,1010.1,7.0,4.1
SN89350,2023-05-29 16:00:00+00:00,1010.8,7.0,5.1
SN89350,2023-05-29 17:00:00+00:00,1011.3,7.0,5.7
SN89350,2023-05-29 18:00:00+00:00,1011.1,6.0,4.6
SN89350,2023-05-29 19:00:00+00:00,1011.8,6.0,2.9
SN89350,2023-05-29 20:00:00+00:00,1012.3,6.0,3.6
SN89350,2023-05-29 21:00:00+00:00,1012.9,6.0,3.1
SN89350,2023-05-29 22:00:00+00:00,1013.4,5.0,2.6
SN89350,2023-05-29 23:00:00+00:00,1013.6,5.0,3.1
SN89350,2023-05-30 00:00:00+00:00,1013.5,5.0,4.6
SN89350,2023-05-30 01:00:00+00:00,1013.7,5.0,3.1
SN89350,2023-05-30 02:00:00+00:00,1013.9,5.0,1.7
SN89350,2023-05-30 03:00:00+00:00,1013.6,6.0,2.6
SN89350,2023-05-30 04:00:00+00:00,1013.4,7.0,3.6
SN89350,2023-05-30 05:00:00+00:00,1013.3,6.0,4.6
SN89350,2023-05-30 06:00:00+00:00,1013.0,7.0,4.6
SN89350,2023-05-30 07:00:00+00:00,1012.9,7.4,5.1
SN89350,2023-05-30 08:00:00+00:00,1013.0,7.6,4.3
SN89350,2023-05-30 09:00:00+00:00,1012.7,8.2,5.1
SN89350,2023-05-30 10:00:00+00:00,1012.3,8.1,5.1
SN89350,2023-05-30 11:00:00+00:00,1011.7,7.3,4.6
SN89350,2023-05-30 12:00:00+00:00,1011.5,8.0,4.6
SN89350,2023-05-30 13:00:00+00:00,1010.7,7.0,4.6
SN89350,2023-05-30 14:00:00+00:00,1009.4,6.0,3.6
SN89350,2023-05-30 15:00:00+00:00,1007.7,7.0,3.1
SN89350,2023-05-30 16:00:00+00:00,1006.0,6.0,2.6
SN89350,2023-05-30 17:00:00+00:00,1003.7,6.0,2.1
SN89350,2023-05-30 18:00:00+00:00,1002.0,6.7,2.6
SN89350,2023-05-30 19:00:00+00:00,1000.6,6.6,3.1
SN89350,2023-05-30 20:00:00+00:00,999.8,6.8,2.1
SN89350,2023-05-30 21:00:00+00:00,999.4,7.1,1.0
SN89350,2023-05-30 22:00:00+00:00,999.2,7.3,2.1
SN89350,2023-05-30 23:00:00+00:00,999.2,7.3,2.5
SN89350,2023-05-31 00:00:00+00:00,999.3,7.0,2.6
SN89350,2023-05-31 01:00:00+00:00,999.6,7.0,5.1
SN89350,2023-05-31 02:00:00+00:00,1000.0,6.6,5.1
SN89350,2023-05-31 03:00:00+00:00,1000.4,6.4,3.6
SN89350,2023-05-31 04:00:00+00:00,1000.8,6.2,4.6
SN89350,2023-05-31 05:00:00+00:00,1001.0,7.0,4.6
SN89350,2023-05-31 06:00:00+00:00,1001.3,7.0,4.1
SN89350,2023-05-31 07:00:00+00:00,1001.9,7.0,6.2
SN89350,2023-05-31 08:00:00+00:00,1002.8,7.0,5.7
SN89350,2023-05-31 09:00:00+00:00,1003.6,7.0,6.2
SN89350,2023-05-31 10:00:00+00:00,1004.4,6.0,10.3
SN89350,2023-05-31 11:00:00+00:00,1005.0,6.3,12.3
SN89350,2023-05-31 12:00:00+00:00,1006.5,6.0,12.3
SN89350,2023-05-31 13:00:00+00:00,1007.5,4.1,11.3
SN89350,2023-05-31 14:00:00+00:00,1008.0,4.7,9.3
SN89350,2023-05-31 15:00:00+00:00,1008.4,4.2,6.1
SN89350,2023-05-31 16:00:00+00:00,1008.4,4.4,6.2
SN89350,2023-05-31 17:00:00+00:00,1008.4,3.4,6.7
SN89350,2023-05-31 18:00:00+00:00,1008.2,2.6,4.6
SN89350,2023-05-31 19:00:00+00:00,1007.4,2.3,3.8
SN89350,2023-05-31 20:00:00+00:00,1007.4,1.9,4.6
SN89350,2023-05-31 21:00:00+00:00,1007.4,1.6,2.1
SN89350,2023-05-31 22:00:00+00:00,1007.7,1.3,1.5
SN89350,2023-05-31 23:00:00+00:00,1007.9,1.3,2.8
SN94500,2023-05-25 00:00:00+00:00,995.8,6.4,5.9
SN94500,2023-05-25 01:00:00+00:00,995.8,7.8,7.4
SN94500,2023-05-25 02:00:00+00:00,995.7,8.4,5.1
SN94500,2023-05-25 03:00:00+00:00,995.7,7.5,4.1
SN94500,2023-05-25 04:00:00+00:00,995.0,7.7,6.3
SN94500,2023-05-25 05:00:00+00:00,994.7,8.6,6.5
SN94500,2023-05-25 06:00:00+00:00,994.0,8.7,10.3
SN94500,2023-05-25 07:00:00+00:00,993.7,9.5,9.8
SN94500,2023-05-25 08:00:00+00:00,993.5,10.3,8.5
SN94500,2023-05-25 09:00:00+00:00,994.1,7.3,9.2
SN94500,2023-05-25 10:00:00+00:00,994.8,7.0,7.9
SN94500,2023-05-25 11:00:00+00:00,995.4,7.2,4.8
SN94500,2023-05-25 12:00:00+00:00,995.4,8.0,9.4
SN94500,2023-05-25 13:00:00+00:00,995.8,7.4,10.1
SN94500,2023-05-25 14:00:00+00:00,996.0,6.7,12.7
SN94500,2023-05-25 15:00:00+00:00,996.5,6.7,12.4
SN94500,2023-05-25 16:00:00+00:00,996.8,6.4,13.6
SN94500,2023-05-25 17:00:00+00:00,996.4,6.2,16.2
SN94500,2023-05-25 18:00:00+00:00,997.2,6.0,12.5
SN94500,2023-05-25 19:00:00+00:00,997.4,5.9,12.4
SN94500,2023-05-25 20:00:00+00:00,997.2,5.5,14.3
SN94500,2023-05-25 21:00:00+00:00,996.8,5.5,14.3
SN94500,2023-05-25 22:00:00+00:00,997.5,5.2,15.2
SN94500,2023-05-25 23:00:00+00:00,997.0,5.2,14.4
SN94500,2023-05-26 00:00:00+00:00,997.0,5.1,13.9
SN94500,2023-05-26 01:00:00+00:00,997.7,4.9,11.6
SN94500,2023-05-26 02:00:00+00:00,997.6,5.0,11.6
SN94500,2023-05-26 03:00:00+00:00,997.3,4.9,12.9
SN94500,2023-05-26 04:00:00+00:00,997.5,4.7,12.2
SN94500,2023-05-26 05:00:00+00:00,997.2,4.7,13.1
SN94500,2023-05-26 06:00:00+00:00,997.5,4.7,10.9
SN94500,2023-05-26 07:00:00+00:00,998.0,4.4,9.5
SN94500,2023-05-26 08:00:00+00:00,998.0,5.0,10.0
SN94500,2023-05-26 09:00:00+00:00,997.7,4.6,14.5
SN94500,2023-05-26 10:00:00+00:00,998.4,4.0,14.8
SN94500,2023-05-26 11:00:00+00:00,999.8,4.7,11.1
SN94500,2023-05-26 12:00:00+00:00,999.6,5.0,14.0
SN94500,2023-05-26 13:00:00+00:00,999.6,4.4,15.7
SN94500,2023-05-26 14:00:00+00:00,999.3,3.7,15.8
SN94500,2023-05-26 15:00:00+00:00,1000.3,3.6,14.1
SN94500,2023-05-26 16:00:00+00:00,1001.0,3.2,16.6
SN94500,2023-05-26 17:00:00+00:00,1002.1,3.1,14.4
SN94500,2023-05-26 18:00:00+00:00,1002.6,3.3,12.3
SN94500,2023-05-26 19:00:00+00:00,1003.2,2.6,11.4
SN94500,2023-05-26 20:00:00+00:00,1003.4,2.3,12.9
SN94500,2023-05-26 21:00:00+00:00,1003.7,2.9,12.7
SN94500,2023-05-26 22:00:00+00:00,1004.0,1.9,14.4
SN94500,2023-05-26 23:00:00+00:00,1003.9,2.8,15.3
SN94500,2023-05-27 00:00:00+00:00,1003.7,2.1,15.6
SN94500,2023-05-27 01:00:00+00:00,1004.7,1.8,16.2
SN94500,2023-05-27 02:00:00+00:00,1004.3,2.7,17.2
SN94500,2023-05-27 03:00:00+00:00,1004.8,3.1,17.4
SN94500,2023-05-27 04:00:00+00:00,1005.4,2.9,16.2
SN94500,2023-05-27 05:00:00+00:00,1005.9,2.7,18.6
SN94500,2023-05-27 06:00:00+00:00,1007.8,2.4,15.6
SN94500,2023-05-27 07:00:00+00:00,1008.2,3.5,16.3
SN94500,2023-05-27 08:00:00+00:00,1009.6,3.1,12.8
SN94500,2023-05-27 09:00:00+00:00,1010.0,2.6,15.6
SN94500,2023-05-27 10:00:00+00:00,1010.5,3.1,14.8
SN94500,2023-05-27 11:00:00+00:00,1011.0,3.9,13.1
SN94500,2023-05-27 12:00:00+00:00,1011.3,3.7,12.4
SN94500,2023-05-27 13:00:00+00:00,1011.5,4.0,12.0
SN94500,2023-05-27 14:00:00+00:00,1011.7,4.0,9.5
SN94500,2023-05-27 15:00:00+00:00,1011.8,3.9,8.5
SN94500,2023-05-27 16:00:00+00:00,1011.5,3.9,8.6
SN94500,2023-05-27 17:00:00+00:00,1011.3,4.3,3.5
SN94500,2023-05-27 18:00:00+00:00,1010.3,4.4,2.4
SN94500,2023-05-27 19:00:00+00:00,1009.6,4.0,5.2
SN94500,2023-05-27 20:00:00+00:00,1008.5,4.3,9.0
SN94500,2023-05-27 21:00:00+00:00,1007.2,4.5,10.9
SN94500,2023-05-27 22:00:00+00:00,1006.1,4.7,8.9
SN94500,2023-05-27 23:00:00+00:00,1004.8,5.3,4.9
SN94500,2023-05-28 00:00:00+00:00,1003.8,5.1,3.7
SN94500,2023-05-28 01:00:00+00:00,1003.1,6.0,4.1
SN94500,2023-05-28 02:00:00+00:00,1002.9,6.9,1.6
SN94500,2023-05-28 03:00:00+00:00,1002.3,7.0,2.4
SN94500,2023-05-28 04:00:00+00:00,1001.6,6.9,5.2
SN94500,2023-05-28 05:00:00+00:00,1001.1,7.1,7.1
SN94500,2023-05-28 06:00:00+00:00,1000.1,7.7,7.3
SN94500,2023-05-28 07:00:00+00:00,999.5,8.6,7.0
SN94500,2023-05-28 08:00:00+00:00,998.0,8.3,12.7
SN94500,2023-05-28 09:00:00+00:00,998.0,7.7,10.1
SN94500,2023-05-28 10:00:00+00:00,997.2,7.9,8.5
SN94500,2023-05-28 11:00:00+00:00,996.3,8.9,10.6
SN94500,2023-05-28 12:00:00+00:00,996.4,9.6,7.5
SN94500,2023-05-28 13:00:00+00:00,996.9,8.1,7.2
SN94500,2023-05-28 14:00:00+00:00,998.0,7.4,5.6
SN94500,2023-05-28 15:00:00+00:00,998.3,6.9,6.9
SN94500,2023-05-28 16:00:00+00:00,998.6,6.8,6.8
SN94500,2023-05-28 17:00:00+00:00,999.0,6.9,8.2
SN94500,2023-05-28 18:00:00+00:00,999.2,6.4,6.8
SN94500,2023-05-28 19:00:00+00:00,999.6,6.3,8.0
